"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 19 23:01:10 GMT 2020","Sat Dec 19 23:01:28 GMT 2020","17748","","","","","","Email4 -- @1.2 ",""
"passed","Sat Dec 19 23:02:25 GMT 2020","Sat Dec 19 23:02:41 GMT 2020","15734","","","","","","Email2 -- @1.6 ",""
"passed","Sat Dec 19 22:49:06 GMT 2020","Sat Dec 19 22:49:26 GMT 2020","19668","","","","","","Email -- @1.7 ",""
"passed","Sat Dec 19 22:49:47 GMT 2020","Sat Dec 19 22:50:09 GMT 2020","22335","","","","","","Email -- @1.9 ",""
"passed","Sat Dec 19 23:01:37 GMT 2020","Sat Dec 19 23:01:55 GMT 2020","18387","","","","","","Email1 -- @1.3 ",""
"passed","Sat Dec 19 23:03:26 GMT 2020","Sat Dec 19 23:03:46 GMT 2020","20275","","","","","","Email1 -- @1.9 ",""
"passed","Sat Dec 19 23:02:10 GMT 2020","Sat Dec 19 23:02:25 GMT 2020","15064","","","","","","Email2 -- @1.5 ",""
"passed","Sat Dec 19 23:02:11 GMT 2020","Sat Dec 19 23:02:39 GMT 2020","27635","","","","","","Email1 -- @1.5 ",""
"passed","Sat Dec 19 23:02:58 GMT 2020","Sat Dec 19 23:03:16 GMT 2020","18003","","","","","","Email2 -- @1.8 ",""
"passed","Sat Dec 19 23:01:48 GMT 2020","Sat Dec 19 23:02:04 GMT 2020","15929","","","","","","Email4 -- @1.4 ",""
"passed","Sat Dec 19 22:50:30 GMT 2020","Sat Dec 19 22:50:50 GMT 2020","20038","","","","","","Email -- @1.11 ",""
"passed","Sat Dec 19 23:01:53 GMT 2020","Sat Dec 19 23:02:09 GMT 2020","16020","","","","","","Email3 -- @1.4 ",""
"passed","Sat Dec 19 23:04:20 GMT 2020","Sat Dec 19 23:04:36 GMT 2020","15905","","","","","","Email3 -- @1.13 ",""
"passed","Sat Dec 19 22:48:46 GMT 2020","Sat Dec 19 22:49:06 GMT 2020","19800","","","","","","Email -- @1.6 ",""
"passed","Sat Dec 19 22:50:50 GMT 2020","Sat Dec 19 22:51:12 GMT 2020","21986","","","","","","Email -- @1.12 ",""
"passed","Sat Dec 19 23:01:28 GMT 2020","Sat Dec 19 23:01:48 GMT 2020","20850","","","","","","Email4 -- @1.3 ",""
"passed","Sat Dec 19 23:03:53 GMT 2020","Sat Dec 19 23:04:09 GMT 2020","15743","","","","","","Email2 -- @1.11 ",""
"passed","Sat Dec 19 23:04:26 GMT 2020","Sat Dec 19 23:04:44 GMT 2020","18130","","","","","","Email2 -- @1.13 ",""
"passed","Sat Dec 19 23:01:12 GMT 2020","Sat Dec 19 23:01:37 GMT 2020","24415","","","","","","Email1 -- @1.2 ",""
"passed","Sat Dec 19 23:01:34 GMT 2020","Sat Dec 19 23:01:53 GMT 2020","19523","","","","","","Email3 -- @1.3 ",""
"passed","Sat Dec 19 23:04:36 GMT 2020","Sat Dec 19 23:05:03 GMT 2020","26647","","","","","","Email3 -- @1.14 ",""
"passed","Sat Dec 19 23:01:13 GMT 2020","Sat Dec 19 23:01:37 GMT 2020","24016","","","","","","Email2 -- @1.2 ",""
"passed","Sat Dec 19 23:02:39 GMT 2020","Sat Dec 19 23:02:56 GMT 2020","17036","","","","","","Email4 -- @1.7 ",""
"passed","Sat Dec 19 23:01:13 GMT 2020","Sat Dec 19 23:01:31 GMT 2020","18539","","","","","","Email -- @1.2 ",""
"passed","Sat Dec 19 22:49:26 GMT 2020","Sat Dec 19 22:49:47 GMT 2020","20976","","","","","","Email -- @1.8 ",""
"passed","Sat Dec 19 23:05:03 GMT 2020","Sat Dec 19 23:05:25 GMT 2020","22753","","","","","","Email3 -- @1.15 ",""
"passed","Sat Dec 19 23:03:18 GMT 2020","Sat Dec 19 23:03:35 GMT 2020","16940","","","","","","Email4 -- @1.9 ",""
"broken","Sat Dec 19 23:00:30 GMT 2020","Sat Dec 19 23:01:12 GMT 2020","42625","","","","","","Email3 -- @1.1 ",""
"passed","Sat Dec 19 23:04:43 GMT 2020","Sat Dec 19 23:05:02 GMT 2020","18831","","","","","","Email4 -- @1.14 ",""
"passed","Sat Dec 19 23:05:11 GMT 2020","Sat Dec 19 23:05:28 GMT 2020","17448","","","","","","Email1 -- @1.15 ",""
"passed","Sat Dec 19 22:51:55 GMT 2020","Sat Dec 19 22:52:16 GMT 2020","21345","","","","","","Email -- @1.15 ",""
"passed","Sat Dec 19 23:03:46 GMT 2020","Sat Dec 19 23:04:03 GMT 2020","17286","","","","","","Email1 -- @1.10 ",""
"passed","Sat Dec 19 23:05:02 GMT 2020","Sat Dec 19 23:05:20 GMT 2020","17931","","","","","","Email4 -- @1.15 ",""
"passed","Sat Dec 19 23:02:39 GMT 2020","Sat Dec 19 23:02:57 GMT 2020","18033","","","","","","Email1 -- @1.6 ",""
"passed","Sat Dec 19 23:04:10 GMT 2020","Sat Dec 19 23:04:27 GMT 2020","17023","","","","","","Email4 -- @1.12 ",""
"passed","Sat Dec 19 23:01:37 GMT 2020","Sat Dec 19 23:01:54 GMT 2020","17618","","","","","","Email2 -- @1.3 ",""
"passed","Sat Dec 19 23:01:55 GMT 2020","Sat Dec 19 23:02:11 GMT 2020","15903","","","","","","Email1 -- @1.4 ",""
"passed","Sat Dec 19 23:04:44 GMT 2020","Sat Dec 19 23:05:03 GMT 2020","19592","","","","","","Email2 -- @1.14 ",""
"passed","Sat Dec 19 23:02:41 GMT 2020","Sat Dec 19 23:02:59 GMT 2020","18531","","","","","","Email3 -- @1.7 ",""
"passed","Sat Dec 19 23:03:12 GMT 2020","Sat Dec 19 23:03:26 GMT 2020","13919","","","","","","Email1 -- @1.8 ",""
